vaccination_id,country_id,date_administered,age_group,doses_given,dose_number
3671,2,2023-08-13,65+,64152,2
3672,2,2023-08-13,0-17,261426,1
3673,2,2023-08-20,0-17,209141,2
3674,2,2023-08-13,18-45,142201,1
3675,2,2023-08-20,18-45,113761,2
3676,2,2023-08-13,46-65,203325,1
3677,2,2023-08-20,46-65,162660,2
3678,2,2023-08-13,65+,146909,1
3679,2,2023-08-20,65+,117527,2
3680,2,2023-08-20,0-17,269882,1
3681,2,2023-08-27,0-17,215905,2
3682,2,2023-08-20,18-45,271371,1
3683,2,2023-08-27,18-45,217097,2
3684,2,2023-08-20,46-65,188044,1
3685,2,2023-08-27,46-65,150435,2
3686,2,2023-08-20,65+,163250,1
3687,2,2023-08-27,65+,130600,2
3688,2,2023-08-27,0-17,309821,1
3689,2,2023-09-03,0-17,247857,2
3690,2,2023-08-27,18-45,312582,1
3691,2,2023-09-03,18-45,250065,2
3692,2,2023-08-27,46-65,69850,1
3693,2,2023-09-03,46-65,55880,2
3694,2,2023-08-27,65+,118203,1
3695,2,2023-09-03,65+,94562,2
3696,2,2023-09-03,0-17,217725,1
3697,2,2023-09-10,0-17,174180,2
3698,2,2023-09-03,18-45,453799,1
3699,2,2023-09-10,18-45,363039,2
3700,2,2023-09-03,46-65,227746,1
3701,2,2023-09-10,46-65,182197,2
3702,2,2023-09-03,65+,109435,1
3703,2,2023-09-10,65+,87548,2
3704,2,2023-09-10,0-17,202583,1
3705,2,2023-09-17,0-17,162066,2
3706,2,2023-09-10,18-45,298096,1
3707,2,2023-09-17,18-45,238477,2
3708,2,2023-09-10,46-65,199126,1
3709,2,2023-09-17,46-65,159301,2
3710,2,2023-09-10,65+,105145,1
3711,2,2023-09-17,65+,84116,2
3712,2,2023-09-17,0-17,232956,1
3713,2,2023-09-24,0-17,186364,2
3714,2,2023-09-17,18-45,183964,1
3715,2,2023-09-24,18-45,147171,2
3716,2,2023-09-17,46-65,151417,1
3717,2,2023-09-24,46-65,121134,2
3718,2,2023-09-17,65+,184250,1
3719,2,2023-09-24,65+,147400,2
3720,2,2023-09-24,0-17,158404,1
3721,2,2023-10-01,0-17,126723,2
3722,2,2023-09-24,18-45,387034,1
3723,2,2023-10-01,18-45,309627,2
3724,2,2023-09-24,46-65,185432,1
3725,2,2023-10-01,46-65,148345,2
3726,2,2023-09-24,65+,167637,1
3727,2,2023-10-01,65+,134110,2
3728,2,2023-10-01,0-17,279532,1
3729,2,2023-10-08,0-17,223625,2
3730,2,2023-10-01,18-45,449892,1
3731,2,2023-10-08,18-45,359914,2
3732,2,2023-10-01,46-65,134541,1
3733,2,2023-10-08,46-65,107632,2
3734,2,2023-10-01,65+,91944,1
3735,2,2023-10-08,65+,73555,2
3736,2,2023-10-08,0-17,248029,1
3737,2,2023-10-15,0-17,198423,2
3738,2,2023-10-08,18-45,412193,1
3739,2,2023-10-15,18-45,329755,2
3740,2,2023-10-08,46-65,227405,1
3741,2,2023-10-15,46-65,181924,2
3742,2,2023-10-08,65+,52229,1
3743,2,2023-10-15,65+,41783,2
3744,2,2023-10-15,0-17,94716,1
3745,2,2023-10-22,0-17,75773,2
3746,2,2023-10-15,18-45,363819,1
3747,2,2023-10-22,18-45,291055,2
3748,2,2023-10-15,46-65,236562,1
3749,2,2023-10-22,46-65,189249,2
3750,2,2023-10-15,65+,188242,1
3751,2,2023-10-22,65+,150593,2
3752,2,2023-10-22,0-17,254642,1
3753,2,2023-10-29,0-17,203713,2
3754,2,2023-10-22,18-45,289437,1
3755,2,2023-10-29,18-45,231549,2
3756,2,2023-10-22,46-65,81435,1
3757,2,2023-10-29,46-65,65148,2
3758,2,2023-10-22,65+,136798,1
3759,2,2023-10-29,65+,109438,2
3760,2,2023-10-29,0-17,284303,1
3761,2,2023-11-05,0-17,227442,2
3762,2,2023-10-29,18-45,293098,1
3763,2,2023-11-05,18-45,234479,2
3764,2,2023-10-29,46-65,193761,1
3765,2,2023-11-05,46-65,155009,2
3766,2,2023-10-29,65+,174945,1
3767,2,2023-11-05,65+,139956,2
3768,2,2023-11-05,0-17,89428,1
3769,2,2023-11-12,0-17,71543,2
3770,2,2023-11-05,18-45,426053,1
3771,2,2023-11-12,18-45,340842,2
3772,2,2023-11-05,46-65,118199,1
3773,2,2023-11-12,46-65,94559,2
3774,2,2023-11-05,65+,100174,1
3775,2,2023-11-12,65+,80139,2
3776,2,2023-11-12,0-17,112905,1
3777,2,2023-11-19,0-17,90324,2
3778,2,2023-11-12,18-45,326100,1
3779,2,2023-11-19,18-45,260880,2
3780,2,2023-11-12,46-65,169606,1
3781,2,2023-11-19,46-65,135685,2
3782,2,2023-11-12,65+,159257,1
3783,2,2023-11-19,65+,127405,2
3784,2,2023-11-19,0-17,118661,1
3785,2,2023-11-26,0-17,94928,2
3786,2,2023-11-19,18-45,155525,1
3787,2,2023-11-26,18-45,124420,2
3788,2,2023-11-19,46-65,227114,1
3789,2,2023-11-26,46-65,181691,2
3790,2,2023-11-19,65+,134812,1
3791,2,2023-11-26,65+,107850,2
3792,2,2023-11-26,0-17,135363,1
3793,2,2023-12-03,0-17,108290,2
3794,2,2023-11-26,18-45,470068,1
3795,2,2023-12-03,18-45,376054,2
3796,2,2023-11-26,46-65,89861,1
3797,2,2023-12-03,46-65,71889,2
3798,2,2023-11-26,65+,112383,1
3799,2,2023-12-03,65+,89906,2
3800,2,2023-12-03,0-17,138463,1
3801,2,2023-12-10,0-17,110770,2
3802,2,2023-12-03,18-45,222050,1
3803,2,2023-12-10,18-45,177640,2
3804,2,2023-12-03,46-65,64641,1
3805,2,2023-12-10,46-65,51712,2
3806,2,2023-12-03,65+,160970,1
3807,2,2023-12-10,65+,128776,2
3808,2,2023-12-10,0-17,291053,1
3809,2,2023-12-17,0-17,232842,2
3810,2,2023-12-10,18-45,381341,1
3811,2,2023-12-17,18-45,305073,2
3812,2,2023-12-10,46-65,92664,1
3813,2,2023-12-17,46-65,74131,2
3814,2,2023-12-10,65+,109636,1
3815,2,2023-12-17,65+,87709,2
3816,2,2023-12-17,0-17,160055,1
3817,2,2023-12-24,0-17,128044,2
3818,2,2023-12-17,18-45,347377,1
3819,2,2023-12-24,18-45,277901,2
3820,2,2023-12-17,46-65,183376,1
3821,2,2023-12-24,46-65,146701,2
3822,2,2023-12-17,65+,107172,1
3823,2,2023-12-24,65+,85737,2
3824,2,2023-12-24,0-17,137548,1
3825,2,2023-12-31,0-17,110038,2
3826,2,2023-12-24,18-45,444597,1
3827,2,2023-12-31,18-45,355677,2
3828,2,2023-12-24,46-65,100442,1
3829,2,2023-12-31,46-65,80353,2
3830,2,2023-12-24,65+,101568,1
3831,2,2023-12-31,65+,81254,2
3832,3,2023-01-01,0-17,90978,1
3833,3,2023-01-08,0-17,72782,2
3834,3,2023-01-01,18-45,101710,1
3835,3,2023-01-08,18-45,81368,2
3836,3,2023-01-01,46-65,80690,1
3837,3,2023-01-08,46-65,64552,2
3838,3,2023-01-01,65+,60711,1
3839,3,2023-01-08,65+,48568,2
3840,3,2023-01-08,0-17,147745,1
3841,3,2023-01-15,0-17,118196,2
3842,3,2023-01-08,18-45,112054,1
3843,3,2023-01-15,18-45,89643,2
3844,3,2023-01-08,46-65,116881,1
3845,3,2023-01-15,46-65,93505,2
3846,3,2023-01-08,65+,66287,1
3847,3,2023-01-15,65+,53030,2
3848,3,2023-01-15,0-17,67722,1
3849,3,2023-01-22,0-17,54177,2
3850,3,2023-01-15,18-45,160312,1
3851,3,2023-01-22,18-45,128250,2
3852,3,2023-01-15,46-65,90841,1
3853,3,2023-01-22,46-65,72672,2
3854,3,2023-01-15,65+,72066,1
3855,3,2023-01-22,65+,57653,2
3856,3,2023-01-22,0-17,42604,1
3857,3,2023-01-29,0-17,34083,2
3858,3,2023-01-22,18-45,167528,1
3859,3,2023-01-29,18-45,134022,2
3860,3,2023-01-22,46-65,73987,1
3861,3,2023-01-29,46-65,59190,2
3862,3,2023-01-22,65+,82728,1
3863,3,2023-01-29,65+,66182,2
3864,3,2023-01-29,0-17,69027,1
3865,3,2023-02-05,0-17,55221,2
3866,3,2023-01-29,18-45,201837,1
3867,3,2023-02-05,18-45,161470,2
3868,3,2023-01-29,46-65,83822,1
3869,3,2023-02-05,46-65,67058,2
3870,3,2023-01-29,65+,45837,1
3871,3,2023-02-05,65+,36669,2
3872,3,2023-02-05,0-17,108071,1
3873,3,2023-02-12,0-17,86457,2
3874,3,2023-02-05,18-45,170110,1
3875,3,2023-02-12,18-45,136088,2
3876,3,2023-02-05,46-65,90124,1
3877,3,2023-02-12,46-65,72099,2
3878,3,2023-02-05,65+,70479,1
3879,3,2023-02-12,65+,56383,2
3880,3,2023-02-12,0-17,110585,1
3881,3,2023-02-19,0-17,88468,2
3882,3,2023-02-12,18-45,208875,1
3883,3,2023-02-19,18-45,167100,2
3884,3,2023-02-12,46-65,85711,1
3885,3,2023-02-19,46-65,68568,2
3886,3,2023-02-12,65+,82677,1
3887,3,2023-02-19,65+,66142,2
3888,3,2023-02-19,0-17,109154,1
3889,3,2023-02-26,0-17,87323,2
3890,3,2023-02-19,18-45,114497,1
3891,3,2023-02-26,18-45,91598,2
3892,3,2023-02-19,46-65,69004,1
3893,3,2023-02-26,46-65,55203,2
3894,3,2023-02-19,65+,61029,1
3895,3,2023-02-26,65+,48823,2
3896,3,2023-02-26,0-17,118739,1
3897,3,2023-03-05,0-17,94991,2
3898,3,2023-02-26,18-45,75491,1
3899,3,2023-03-05,18-45,60393,2
3900,3,2023-02-26,46-65,56016,1
3901,3,2023-03-05,46-65,44813,2
3902,3,2023-02-26,65+,72254,1
3903,3,2023-03-05,65+,57803,2
3904,3,2023-03-05,0-17,56709,1
3905,3,2023-03-12,0-17,45367,2
3906,3,2023-03-05,18-45,82984,1
3907,3,2023-03-12,18-45,66387,2
3908,3,2023-03-05,46-65,77792,1
3909,3,2023-03-12,46-65,62233,2
3910,3,2023-03-05,65+,87229,1
3911,3,2023-03-12,65+,69783,2
3912,3,2023-03-12,0-17,96287,1
3913,3,2023-03-19,0-17,77029,2
3914,3,2023-03-12,18-45,222272,1
3915,3,2023-03-19,18-45,177817,2
3916,3,2023-03-12,46-65,103736,1
3917,3,2023-03-19,46-65,82989,2
3918,3,2023-03-12,65+,39462,1
3919,3,2023-03-19,65+,31570,2
3920,3,2023-03-19,0-17,129026,1
3921,3,2023-03-26,0-17,103221,2
3922,3,2023-03-19,18-45,145323,1
3923,3,2023-03-26,18-45,116258,2
3924,3,2023-03-19,46-65,101598,1
3925,3,2023-03-26,46-65,81278,2
3926,3,2023-03-19,65+,72192,1
3927,3,2023-03-26,65+,57754,2
3928,3,2023-03-26,0-17,74879,1
3929,3,2023-04-02,0-17,59903,2
3930,3,2023-03-26,18-45,79955,1
3931,3,2023-04-02,18-45,63964,2
3932,3,2023-03-26,46-65,115539,1
3933,3,2023-04-02,46-65,92431,2
3934,3,2023-03-26,65+,31693,1
3935,3,2023-04-02,65+,25354,2
3936,3,2023-04-02,0-17,144826,1
3937,3,2023-04-09,0-17,115861,2
3938,3,2023-04-02,18-45,212762,1
3939,3,2023-04-09,18-45,170209,2
3940,3,2023-04-02,46-65,94265,1
3941,3,2023-04-09,46-65,75412,2
3942,3,2023-04-02,65+,87794,1
3943,3,2023-04-09,65+,70235,2
3944,3,2023-04-09,0-17,144912,1
3945,3,2023-04-16,0-17,115930,2
3946,3,2023-04-09,18-45,202858,1
3947,3,2023-04-16,18-45,162286,2
3948,3,2023-04-09,46-65,62315,1
3949,3,2023-04-16,46-65,49852,2
3950,3,2023-04-09,65+,75142,1
3951,3,2023-04-16,65+,60113,2
3952,3,2023-04-16,0-17,38690,1
3953,3,2023-04-23,0-17,30952,2
3954,3,2023-04-16,18-45,155079,1
3955,3,2023-04-23,18-45,124063,2
3956,3,2023-04-16,46-65,70249,1
3957,3,2023-04-23,46-65,56199,2
3958,3,2023-04-16,65+,67263,1
3959,3,2023-04-23,65+,53810,2
3960,3,2023-04-23,0-17,112051,1
3961,3,2023-04-30,0-17,89641,2
3962,3,2023-04-23,18-45,163633,1
3963,3,2023-04-30,18-45,130907,2
3964,3,2023-04-23,46-65,103018,1
3965,3,2023-04-30,46-65,82414,2
3966,3,2023-04-23,65+,85144,1
3967,3,2023-04-30,65+,68115,2
3968,3,2023-04-30,0-17,49211,1
3969,3,2023-05-07,0-17,39369,2
3970,3,2023-04-30,18-45,101107,1
3971,3,2023-05-07,18-45,80885,2
3972,3,2023-04-30,46-65,31942,1
3973,3,2023-05-07,46-65,25553,2
3974,3,2023-04-30,65+,81396,1
3975,3,2023-05-07,65+,65117,2
3976,3,2023-05-07,0-17,99691,1
3977,3,2023-05-14,0-17,79753,2
3978,3,2023-05-07,18-45,222587,1
3979,3,2023-05-14,18-45,178070,2
3980,3,2023-05-07,46-65,49443,1
3981,3,2023-05-14,46-65,39554,2
3982,3,2023-05-07,65+,26510,1
3983,3,2023-05-14,65+,21208,2
3984,3,2023-05-14,0-17,128933,1
3985,3,2023-05-21,0-17,103146,2
3986,3,2023-05-14,18-45,221541,1
3987,3,2023-05-21,18-45,177233,2
3988,3,2023-05-14,46-65,56647,1
3989,3,2023-05-21,46-65,45318,2
3990,3,2023-05-14,65+,49579,1
3991,3,2023-05-21,65+,39663,2
3992,3,2023-05-21,0-17,52713,1
3993,3,2023-05-28,0-17,42170,2
3994,3,2023-05-21,18-45,228114,1
3995,3,2023-05-28,18-45,182491,2
3996,3,2023-05-21,46-65,56841,1
3997,3,2023-05-28,46-65,45473,2
3998,3,2023-05-21,65+,55216,1
3999,3,2023-05-28,65+,44173,2
4000,3,2023-05-28,0-17,47968,1
4001,3,2023-06-04,0-17,38375,2
4002,3,2023-05-28,18-45,217596,1
4003,3,2023-06-04,18-45,174077,2
4004,3,2023-05-28,46-65,41804,1
4005,3,2023-06-04,46-65,33443,2
4006,3,2023-05-28,65+,52610,1
4007,3,2023-06-04,65+,42088,2
4008,3,2023-06-04,0-17,111845,1
4009,3,2023-06-11,0-17,89476,2
4010,3,2023-06-04,18-45,191904,1
4011,3,2023-06-11,18-45,153523,2
4012,3,2023-06-04,46-65,114031,1
4013,3,2023-06-11,46-65,91225,2
4014,3,2023-06-04,65+,50303,1
4015,3,2023-06-11,65+,40242,2
4016,3,2023-06-11,0-17,119843,1
4017,3,2023-06-18,0-17,95874,2
4018,3,2023-06-11,18-45,86970,1
4019,3,2023-06-18,18-45,69576,2
4020,3,2023-06-11,46-65,66692,1
4021,3,2023-06-18,46-65,53354,2
4022,3,2023-06-11,65+,28903,1
4023,3,2023-06-18,65+,23122,2
4024,3,2023-06-18,0-17,91662,1
4025,3,2023-06-25,0-17,73330,2
4026,3,2023-06-18,18-45,132179,1
4027,3,2023-06-25,18-45,105743,2
4028,3,2023-06-18,46-65,114526,1
4029,3,2023-06-25,46-65,91621,2
4030,3,2023-06-18,65+,24471,1
4031,3,2023-06-25,65+,19576,2
4032,3,2023-06-25,0-17,78424,1
4033,3,2023-07-02,0-17,62739,2
4034,3,2023-06-25,18-45,138466,1
4035,3,2023-07-02,18-45,110772,2
4036,3,2023-06-25,46-65,114440,1
4037,3,2023-07-02,46-65,91552,2
4038,3,2023-06-25,65+,79472,1
4039,3,2023-07-02,65+,63577,2
4040,3,2023-07-02,0-17,48209,1
4041,3,2023-07-09,0-17,38567,2
4042,3,2023-07-02,18-45,181660,1
4043,3,2023-07-09,18-45,145328,2
4044,3,2023-07-02,46-65,78243,1
4045,3,2023-07-09,46-65,62594,2
4046,3,2023-07-02,65+,87654,1
4047,3,2023-07-09,65+,70123,2
4048,3,2023-07-09,0-17,77103,1
4049,3,2023-07-16,0-17,61682,2
4050,3,2023-07-09,18-45,130400,1
4051,3,2023-07-16,18-45,104320,2
4052,3,2023-07-09,46-65,46630,1
4053,3,2023-07-16,46-65,37304,2
4054,3,2023-07-09,65+,30450,1
4055,3,2023-07-16,65+,24360,2
4056,3,2023-07-16,0-17,131627,1
4057,3,2023-07-23,0-17,105301,2
4058,3,2023-07-16,18-45,140486,1
4059,3,2023-07-23,18-45,112389,2
4060,3,2023-07-16,46-65,88788,1
4061,3,2023-07-23,46-65,71030,2
4062,3,2023-07-16,65+,65182,1
4063,3,2023-07-23,65+,52146,2
4064,3,2023-07-23,0-17,103673,1
4065,3,2023-07-30,0-17,82938,2
4066,3,2023-07-23,18-45,63231,1
4067,3,2023-07-30,18-45,50584,2
4068,3,2023-07-23,46-65,99843,1
4069,3,2023-07-30,46-65,79874,2
4070,3,2023-07-23,65+,38566,1
4071,3,2023-07-30,65+,30853,2
4072,3,2023-07-30,0-17,51170,1
4073,3,2023-08-06,0-17,40936,2
4074,3,2023-07-30,18-45,160071,1
4075,3,2023-08-06,18-45,128057,2
4076,3,2023-07-30,46-65,35827,1
4077,3,2023-08-06,46-65,28661,2
4078,3,2023-07-30,65+,73435,1
4079,3,2023-08-06,65+,58748,2
4080,3,2023-08-06,0-17,60221,1
4081,3,2023-08-13,0-17,48176,2
4082,3,2023-08-06,18-45,97921,1
4083,3,2023-08-13,18-45,78337,2
4084,3,2023-08-06,46-65,107232,1
4085,3,2023-08-13,46-65,85786,2
4086,3,2023-08-06,65+,44248,1
4087,3,2023-08-13,65+,35398,2
4088,3,2023-08-13,0-17,53580,1
4089,3,2023-08-20,0-17,42864,2
4090,3,2023-08-13,18-45,219962,1
4091,3,2023-08-20,18-45,175970,2
4092,3,2023-08-13,46-65,29964,1
4093,3,2023-08-20,46-65,23971,2
4094,3,2023-08-13,65+,79669,1
4095,3,2023-08-20,65+,63735,2
4096,3,2023-08-20,0-17,53260,1
4097,3,2023-08-27,0-17,42608,2
4098,3,2023-08-20,18-45,82597,1
4099,3,2023-08-27,18-45,66078,2
4100,3,2023-08-20,46-65,52054,1
4101,3,2023-08-27,46-65,41643,2
4102,3,2023-08-20,65+,33949,1
4103,3,2023-08-27,65+,27159,2
4104,3,2023-08-27,0-17,110794,1
4105,3,2023-09-03,0-17,88635,2
4106,3,2023-08-27,18-45,64019,1
4107,3,2023-09-03,18-45,51215,2
4108,3,2023-08-27,46-65,31036,1
4109,3,2023-09-03,46-65,24829,2
4110,3,2023-08-27,65+,75095,1
4111,3,2023-09-03,65+,60076,2
4112,3,2023-09-03,0-17,63650,1
4113,3,2023-09-10,0-17,50920,2
4114,3,2023-09-03,18-45,117142,1
4115,3,2023-09-10,18-45,93714,2
4116,3,2023-09-03,46-65,45243,1
4117,3,2023-09-10,46-65,36194,2
4118,3,2023-09-03,65+,25786,1
4119,3,2023-09-10,65+,20629,2
4120,3,2023-09-10,0-17,119781,1
4121,3,2023-09-17,0-17,95825,2
4122,3,2023-09-10,18-45,153209,1
4123,3,2023-09-17,18-45,122567,2
4124,3,2023-09-10,46-65,96177,1
4125,3,2023-09-17,46-65,76941,2
4126,3,2023-09-10,65+,54121,1
4127,3,2023-09-17,65+,43297,2
4128,3,2023-09-17,0-17,123826,1
4129,3,2023-09-24,0-17,99060,2
4130,3,2023-09-17,18-45,150919,1
4131,3,2023-09-24,18-45,120735,2
4132,3,2023-09-17,46-65,39432,1
4133,3,2023-09-24,46-65,31545,2
4134,3,2023-09-17,65+,55966,1
4135,3,2023-09-24,65+,44773,2
4136,3,2023-09-24,0-17,142477,1
4137,3,2023-10-01,0-17,113982,2
4138,3,2023-09-24,18-45,67154,1
4139,3,2023-10-01,18-45,53723,2
4140,3,2023-09-24,46-65,99525,1
4141,3,2023-10-01,46-65,79620,2
4142,3,2023-09-24,65+,80243,1
4143,3,2023-10-01,65+,64194,2
4144,3,2023-10-01,0-17,95239,1
4145,3,2023-10-08,0-17,76191,2
4146,3,2023-10-01,18-45,141079,1
4147,3,2023-10-08,18-45,112863,2
4148,3,2023-10-01,46-65,115640,1
4149,3,2023-10-08,46-65,92512,2
4150,3,2023-10-01,65+,26350,1
4151,3,2023-10-08,65+,21080,2
4152,3,2023-10-08,0-17,90507,1
4153,3,2023-10-15,0-17,72406,2
4154,3,2023-10-08,18-45,131020,1
4155,3,2023-10-15,18-45,104816,2
4156,3,2023-10-08,46-65,90867,1
4157,3,2023-10-15,46-65,72694,2
4158,3,2023-10-08,65+,55059,1
4159,3,2023-10-15,65+,44047,2
4160,3,2023-10-15,0-17,138498,1
4161,3,2023-10-22,0-17,110798,2
4162,3,2023-10-15,18-45,72525,1
4163,3,2023-10-22,18-45,58020,2
4164,3,2023-10-15,46-65,36913,1
4165,3,2023-10-22,46-65,29530,2
4166,3,2023-10-15,65+,62949,1
4167,3,2023-10-22,65+,50359,2
4168,3,2023-10-22,0-17,44458,1
4169,3,2023-10-29,0-17,35566,2
4170,3,2023-10-22,18-45,108451,1
4171,3,2023-10-29,18-45,86760,2
4172,3,2023-10-22,46-65,86141,1
4173,3,2023-10-29,46-65,68913,2
4174,3,2023-10-22,65+,58942,1
4175,3,2023-10-29,65+,47153,2
4176,3,2023-10-29,0-17,73371,1
4177,3,2023-11-05,0-17,58697,2
4178,3,2023-10-29,18-45,236737,1
4179,3,2023-11-05,18-45,189389,2
4180,3,2023-10-29,46-65,77003,1
4181,3,2023-11-05,46-65,61602,2
4182,3,2023-10-29,65+,52615,1
4183,3,2023-11-05,65+,42092,2
4184,3,2023-11-05,0-17,104596,1
4185,3,2023-11-12,0-17,83676,2
4186,3,2023-11-05,18-45,77104,1
4187,3,2023-11-12,18-45,61683,2
4188,3,2023-11-05,46-65,92265,1
4189,3,2023-11-12,46-65,73812,2
4190,3,2023-11-05,65+,79294,1
4191,3,2023-11-12,65+,63435,2
4192,3,2023-11-12,0-17,109664,1
4193,3,2023-11-19,0-17,87731,2
4194,3,2023-11-12,18-45,196507,1
4195,3,2023-11-19,18-45,157206,2
4196,3,2023-11-12,46-65,93964,1
4197,3,2023-11-19,46-65,75171,2
4198,3,2023-11-12,65+,36658,1
4199,3,2023-11-19,65+,29326,2
4200,3,2023-11-19,0-17,87451,1
4201,3,2023-11-26,0-17,69961,2
4202,3,2023-11-19,18-45,100157,1
4203,3,2023-11-26,18-45,80126,2
4204,3,2023-11-19,46-65,59922,1
4205,3,2023-11-26,46-65,47938,2
4206,3,2023-11-19,65+,52601,1
4207,3,2023-11-26,65+,42080,2
4208,3,2023-11-26,0-17,83489,1
4209,3,2023-12-03,0-17,66791,2
4210,3,2023-11-26,18-45,76374,1
4211,3,2023-12-03,18-45,61099,2
4212,3,2023-11-26,46-65,67751,1
4213,3,2023-12-03,46-65,54201,2
4214,3,2023-11-26,65+,66747,1
4215,3,2023-12-03,65+,53397,2
4216,3,2023-12-03,0-17,78844,1
4217,3,2023-12-10,0-17,63075,2
4218,3,2023-12-03,18-45,86634,1
4219,3,2023-12-10,18-45,69307,2
4220,3,2023-12-03,46-65,111982,1
4221,3,2023-12-10,46-65,89586,2
4222,3,2023-12-03,65+,26771,1
4223,3,2023-12-10,65+,21417,2
4224,3,2023-12-10,0-17,129815,1
4225,3,2023-12-17,0-17,103852,2
4226,3,2023-12-10,18-45,76043,1
4227,3,2023-12-17,18-45,60835,2
4228,3,2023-12-10,46-65,38319,1
4229,3,2023-12-17,46-65,30655,2
4230,3,2023-12-10,65+,71673,1
4231,3,2023-12-17,65+,57338,2
4232,3,2023-12-17,0-17,127586,1
4233,3,2023-12-24,0-17,102069,2
4234,3,2023-12-17,18-45,158608,1
4235,3,2023-12-24,18-45,126886,2
4236,3,2023-12-17,46-65,81986,1
4237,3,2023-12-24,46-65,65589,2
4238,3,2023-12-17,65+,59826,1
4239,3,2023-12-24,65+,47861,2
4240,3,2023-12-24,0-17,73868,1
4241,3,2023-12-31,0-17,59095,2
4242,3,2023-12-24,18-45,81214,1
4243,3,2023-12-31,18-45,64971,2
4244,3,2023-12-24,46-65,61230,1
4245,3,2023-12-31,46-65,48984,2
4246,3,2023-12-24,65+,66763,1
4247,3,2023-12-31,65+,53410,2
4248,4,2023-01-01,0-17,121308,1
4249,4,2023-01-08,0-17,97046,2
4250,4,2023-01-01,18-45,215194,1
4251,4,2023-01-08,18-45,172155,2
4252,4,2023-01-01,46-65,94429,1
4253,4,2023-01-08,46-65,75543,2
4254,4,2023-01-01,65+,87435,1
4255,4,2023-01-08,65+,69948,2
4256,4,2023-01-08,0-17,104530,1
4257,4,2023-01-15,0-17,83624,2
4258,4,2023-01-08,18-45,122690,1
4259,4,2023-01-15,18-45,98152,2
4260,4,2023-01-08,46-65,81609,1
4261,4,2023-01-15,46-65,65287,2
4262,4,2023-01-08,65+,36678,1
4263,4,2023-01-15,65+,29343,2
4264,4,2023-01-15,0-17,110835,1
4265,4,2023-01-22,0-17,88668,2
4266,4,2023-01-15,18-45,99871,1
4267,4,2023-01-22,18-45,79896,2
4268,4,2023-01-15,46-65,39544,1
4269,4,2023-01-22,46-65,31635,2
4270,4,2023-01-15,65+,79171,1
4271,4,2023-01-22,65+,63337,2
4272,4,2023-01-22,0-17,78463,1
4273,4,2023-01-29,0-17,62770,2
4274,4,2023-01-22,18-45,196300,1
4275,4,2023-01-29,18-45,157040,2
4276,4,2023-01-22,46-65,81267,1
4277,4,2023-01-29,46-65,65014,2
4278,4,2023-01-22,65+,76609,1
4279,4,2023-01-29,65+,61287,2
4280,4,2023-01-29,0-17,131928,1
4281,4,2023-02-05,0-17,105543,2
4282,4,2023-01-29,18-45,234262,1
4283,4,2023-02-05,18-45,187409,2
4284,4,2023-01-29,46-65,103149,1
4285,4,2023-02-05,46-65,82519,2
4286,4,2023-01-29,65+,63602,1
4287,4,2023-02-05,65+,50881,2
4288,4,2023-02-05,0-17,109264,1
4289,4,2023-02-12,0-17,87411,2
4290,4,2023-02-05,18-45,64407,1
4291,4,2023-02-12,18-45,51526,2
4292,4,2023-02-05,46-65,113059,1
4293,4,2023-02-12,46-65,90447,2
4294,4,2023-02-05,65+,78103,1
4295,4,2023-02-12,65+,62482,2
4296,4,2023-02-12,0-17,67255,1
4297,4,2023-02-19,0-17,53804,2
4298,4,2023-02-12,18-45,92020,1
4299,4,2023-02-19,18-45,73616,2
4300,4,2023-02-12,46-65,92785,1
4301,4,2023-02-19,46-65,74228,2
4302,4,2023-02-12,65+,43143,1
4303,4,2023-02-19,65+,34514,2
4304,4,2023-02-19,0-17,75358,1
4305,4,2023-02-26,0-17,60286,2
4306,4,2023-02-19,18-45,60799,1
4307,4,2023-02-26,18-45,48639,2
4308,4,2023-02-19,46-65,107755,1
4309,4,2023-02-26,46-65,86204,2
4310,4,2023-02-19,65+,60428,1
4311,4,2023-02-26,65+,48342,2
4312,4,2023-02-26,0-17,82182,1
4313,4,2023-03-05,0-17,65746,2
4314,4,2023-02-26,18-45,85117,1
4315,4,2023-03-05,18-45,68093,2
4316,4,2023-02-26,46-65,86558,1
4317,4,2023-03-05,46-65,69246,2
4318,4,2023-02-26,65+,24448,1
4319,4,2023-03-05,65+,19558,2
4320,4,2023-03-05,0-17,120841,1
4321,4,2023-03-12,0-17,96672,2
4322,4,2023-03-05,18-45,98239,1
4323,4,2023-03-12,18-45,78591,2
4324,4,2023-03-05,46-65,67452,1
4325,4,2023-03-12,46-65,53961,2
4326,4,2023-03-05,65+,45286,1
4327,4,2023-03-12,65+,36229,2
4328,4,2023-03-12,0-17,78742,1
4329,4,2023-03-19,0-17,62993,2
4330,4,2023-03-12,18-45,188954,1
4331,4,2023-03-19,18-45,151163,2
4332,4,2023-03-12,46-65,99424,1
4333,4,2023-03-19,46-65,79539,2
4334,4,2023-03-12,65+,60513,1
4335,4,2023-03-19,65+,48411,2
4336,4,2023-03-19,0-17,46826,1
4337,4,2023-03-26,0-17,37461,2
4338,4,2023-03-19,18-45,69128,1
4339,4,2023-03-26,18-45,55302,2
4340,4,2023-03-19,46-65,43950,1
4341,4,2023-03-26,46-65,35160,2
4342,4,2023-03-19,65+,63888,1
4343,4,2023-03-26,65+,51111,2
